url_path,views_total,views_unique
/grp-bork/microbial_load_predictor,18,11
/grp-bork/microbial_load_predictor/issues,4,2
/grp-bork/microbial_load_predictor/issues/6,3,2
/grp-bork/microbial_load_predictor/issues/10,2,2
/grp-bork/microbial_load_predictor/tree/main/R,2,2
/grp-bork/microbial_load_predictor/blob/main/R/MLP.R,1,1
/grp-bork/microbial_load_predictor/blob/main/README.md,1,1
/grp-bork/microbial_load_predictor/blob/main/example_code.R,1,1
/grp-bork/microbial_load_predictor/blob/main/example_code.r,1,1
/grp-bork/microbial_load_predictor/issues/4,1,1
